Comment Thread #,Author Name,Comment Text,Like Count,Published Date,Total Reply Count
210,darwin fromgumballsworld,just taking my last 5 minutes reading comments after studying the lesson I need to. thank you for this video :''''))) 💜💜,9,1 year ago,0
211,Emre Saparov,"She:20 min study 3 min break
Me:3 min study 20 min break
LOL",0,10 months ago,0
212,Joycesss,"Just to make me feel accomplished
The times I've finished the whole video:
1",3,8 months ago (edited),0
213,Diana Jean,"Your video is on repeat while I'm studying for the upcoming Physician Licensure Examination 2020. Please include us in your prayers, to pass and to stay healthy, so that we can help all our frontliners to fight Covid 19! 🇵🇭",0,2 months ago,1
213,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
214,Zenab Naaz,okay i am back after 2-hour brake after the 1st pomodoro,0,2 months ago,0
215,Vyte aite,Is it weird that I feel like im actually studying with someone? 😁 these videos help me do my maths and prepare for tests like nothing else😍,187,3 years ago,1
215,BlackSeptember,That is the point of the video lol,3,2 years ago,0
216,Marcus V. Trielli dos Santos,"Impressionante como nesses vídeos nunca tem pó nas coisas. Tá tudo sempre impecável na limpeza, parece que tudo saiu da caixa no momento da gravação.",0,6 months ago,0
217,kevin kavalakkat,"It's a perfect time  for a new beginning. 
It's not to late ----change mindset and --come here daily   work hard for --satisfication which brings --"""" happiness"""". ",1,2 days ago,0
218,sparkyu oppa,the cat is just too cute :'(,0,2 months ago,0
219,Daenerys Yuna,"me: i have no study buddy.  im so lonely. 
her: Oh say no more",1,8 months ago,0
220,Kookie,love how my five minute break turned into an hour 😊,218,1 year ago,6
220,HT,Kookie love how my five minute break turned into a day 🤗,16,1 year ago,0
220,Rahma Darries,no way!,0,1 year ago,0
220,Qosqar Musaxanli,https://youtu.be/6cszNuuFk6k,0,6 months ago,0
220,Meagan Ashlyn,Henny T love how my five minute break turned into five days,2,6 months ago,0
220,Roman,@Meagan Ashlyn love how my five minute break turnet into dropping from University,1,5 months ago,0
220,I_wage USA,"Hey Kookie,  let us help you with your assignments ..place an order now at electwriting.com",0,3 months ago,0
221,Yve Heise,Over two years now and it still belongs to my two favorite youtube videos I play when I have to really be focused on the laptop. It really helps. Thank you so much. Send you lots of love.,0,2 weeks ago,0
222,mabela,i just did the full 3 hours! this was such a big help since i’ve been struggling this week to do any school. i successfully finished the module i was so daunted by and started a new one! 5+ pages of notes woooo,0,2 weeks ago,0
223,Pham Phat,"The beauty of working!!! I've been sticking on my deadlines for weeks, it's good to see your videos. Send my support from Vietnam!",1,3 months ago,0
224,Kika L,"Not sure how this is actually helping, but I'm glad this is helping me focus",0,3 months ago,0
225,Sofia A,"I am not studying at the moment, but I am using this ""study with me"" to fall asleep. Works every time! Thanks Jamie, please please do more of these. I know you are no longer in medical school YOU FINALLY DID IT! YOURE A DOCTOR. But us undergrads still need you. xoxo",237,2 years ago,3
225,flannagenwaters,lmao. As long as she's helping I guess? Haha!,5,1 year ago,0
225,Un Known,wooww she is a doctor!! I felt that she looks likes actress from tv show,6,1 year ago,0
225,Vanessa Arnold,Studying puts me to sleep too,1,1 year ago,0
226,lior haviv,"You've helped me get through the toughest and hardest times. studying with you made me feel that someone is here and struggling too. thank you for making this video, youre a queen!!! <3",0,4 weeks ago,0
227,Tố Uyên Lê Thị,"22/07/2020
Gửi bản thân tôi ở tương lai , tôi của hiện tại sẽ cố gắng để sau 17 ngày nữa có thể làm bài thi tốt nhất , chọn được trường mà bản thân thích nhất 
Fighting",0,4 months ago,0
228,Tryppi Paws,I just wanna talk about the cat in the box. It made my stress go away. I have 7 assignments i dont understand how to do for geometry and school ends in 3 days (not counting today).,0,6 months ago,0
229,maisarah drahim,"Ive watched this 2 yrs ago, and cant believe that she’s going to marry soon! How time flies!",0,11 months ago,0
230,hihi nope,"I am a procrastinator and I have a lot of trouble finding motivation to study. I am so glad I found your videos, because seeing someone else study makes me feel like I am not alone and like someone else is making sure that I am studying. Thank you so much for saving my grades!",17,2 years ago,0
231,MOEMOE Chainsawmaid,"Thanks bo, finished my assignment.",1,3 months ago,0
232,Curly Fries,instructions unclear my 5 minute break turned into a 30 minute break,0,1 month ago,1
232,Adeniyi Salami,"This channel is really amazing and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
233,Feature Swag,idk why but your face makes me help study more along with that music,0,4 months ago,0
234,YASEMİN NUR ŞAHİN,"So... Anatomy II final is approaching and I'm soooo stressed. Thanks to your videos I studied, like, 4 hours today... Send me good luck pals!",0,6 months ago,0
235,Syahira Azmi,"Even though we are studying separately, watching this feels so good that we are all in this together... Good luck guys, strive further 💪🏻",140,1 year ago,3
235,White Coat Vlogs,"Yep, it definitely feels great <3  best of luck",2,1 year ago,0
235,Alysa,Good luck to all & keep up the good work,0,7 months ago,0
235,Dr.Maryam,"Watch my last video, medical doctor study session ( english subtitles included )",0,5 months ago,0
236,Ayen A,"This really helps me from my sleepiness  ,it gives me motivation to review my subjects cause I feel like I am not studying alone ..thank you😊🌷",0,4 months ago,0
237,Elisabeth Katharina,"I love the ""cat breaks"" 🐱🐈 but yeah I'm a cat lady...",2,2 months ago,1
237,Adeniyi Salami,"This channel is incredible and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
238,Patricia A.,amazed at how focused and still u were the entire video! halfway through the 1st pomodoro i started watching ants carry crumbs across my table haha,0,1 month ago,0
239,Rahma Darries,"my mom and sister thought it was weird that i watch/play these in the background while studying, lol!",0,11 months ago,0
240,Leah's Life,"No one:

Cat: sits in box",82,1 year ago,0
241,weeks weeks,Its incredible she doesn't dig her nose or scratch her crotch once in this 2.5 hours.,0,10 months ago,0
242,Samantha Ecotothermia,lol I love that there is legit a box for the cat,0,3 weeks ago,0
243,Michael Nguyen,Wish these type of video is available back when I was in college.,1,2 months ago,0
244,Gaming Dreamer,This video made feel like a stalker,0,5 months ago,0
245,미소mesu,yall i need a study partner TT i am having hard time focus alone so if anyone would like we can open a zoom,1,1 week ago,3
245,rayan nay,that sounds like fun! what timezone do you live in?,0,1 week ago,0
245,미소mesu,"@rayan nay GMT+2, it’s 21:07 currently how about there?",0,1 week ago,0
245,rayan nay,"@미소mesu at 21:07 for you, it's 12:07 for me 😅 we're a whole 9 hours apart unfortunately",0,1 week ago,0
246,J. Ong,One of the OGs when it comes to study with me videos 🙌,0,3 months ago,0
247,Kiarna Jane,Well shit. Only just finding this now and I uploaded my final assessment last night 😂,0,3 months ago,0
248,cocoa xo,this actually really helped! i didn't realize how comforting it might be to see someone else working hard. it definitely makes you feel like you aren't that alone on those weary nights,2,1 year ago,0
249,Antonia Tormo,"This girl is too cool, her videos are too cool, the music she chooses is too cool. 🖤",0,6 months ago,0
250,starlight YT,Im gonna study with thsi gurl during quarantine,1,7 months ago,0
251,Annie,Best study with me video ever!! Thank you Jamie 💖,1,1 week ago,0
252,Ailing J,Can you please make a Spotify playlist of your study music?,1,1 year ago,0
253,Prnnkaaa,Why do I feel sleepy when I'm trying to be productive😢,0,7 months ago,0
254,Sungod_Da_Don,never thought I'd be as productive with the pomodoro technique. it has helped me a lot with meeting deadlines,0,3 months ago,0
255,John Rodriguez,It’s 11:45pm and I needed to research some drugs such as cardiac glycosides and decongestants for tomorrow’s clinical rotation and I found your vlog so I’m studying with you.,1,1 year ago,0
256,Ria Shandilya,"Randomly sees the screen at 8:53

me: y A W N",2,3 months ago (edited),0
257,Sungjae Pae,"Hello I am from south korea. Do you know why Asian people look smart? Honestly, we are not smart, but we study longer. For my country, it is common to study for at least 12 hours everyday since middle school. Most Asian people get used to study over 10 hours everyday. Also, the United States education system is much easier than our country. Our country' exam is much harder than any exam in the U.S. That is why we look smart. I think if you study at least over 12 hours per day, you can accomplish it no mater what kind of field you are in.",376,3 years ago,33
257,Jubasa,"Sungjae Pae 

Like 12 hours after school?",17,2 years ago,0
257,Jovan Tomić,That's almost literally impossible from my pov,44,2 years ago,0
257,KittyCutey12,Study longer doesn't make you smart. But I do agree that our education system is much harder.,93,2 years ago,0
257,Viys,Sungjae Pae That’s also one of the reasons why South Korea is the suicide capital. Not really the best tbh.,110,2 years ago,0
257,My-Crazy- Fantastic-Fanatic,"I generally study upto 6hrs after school everyday. Idk abt the rest of my classmates tho - I'm one of those few who don't go for coaching. Ah, and fyi, I study at an Indian-based study system. Out of all the schooling systems I've switched thus far, however, I find Taiwan's one of the most rigourous for elementary schooling - While Indians go for the QnA type of education, the syllabus over there used to go for short, yet efficient and a highly skilled study environment there... However, I'm not used to many systems (I've only changed about 7 schools and got homeschooled and stuff by the time I neared the end of highschool, lol), so this is based on my personal experience 😂",16,2 years ago,0
